box_pos_x,box_pos_y,box_pos_z,change_pos,collisions,energy,pos_x,pos_y,pos_z,t,vel_x,vel_y,vel_z
-1.4129184066911992e-08,-3.360254858209719e-08,3.4462855270547424e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.4129184066911992e-08,-3.360254858209719e-08,-6.553714472945259e-08,4.999999999999999e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.4827264912023667e-08,-3.528159840520941e-08,3.237908757332935e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.4827264912023667e-08,-3.528159840520941e-08,-6.762091242667067e-08,5.1e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.552534575713534e-08,-3.6960648228321625e-08,3.029531987611128e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.552534575713534e-08,-3.6960648228321625e-08,-6.970468012388875e-08,5.2e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.6223426602247016e-08,-3.863969805143384e-08,2.8211552178893204e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.6223426602247016e-08,-3.863969805143384e-08,-7.178844782110683e-08,5.299999999999999e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.692150744735869e-08,-4.031874787454606e-08,2.612778448167513e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.692150744735869e-08,-4.031874787454606e-08,-7.387221551832491e-08,5.4e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.7619588292470365e-08,-4.199779769765828e-08,2.4044016784457057e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.7619588292470365e-08,-4.199779769765828e-08,-7.595598321554299e-08,5.5e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.831766913758204e-08,-4.3676847520770496e-08,2.1960249087238983e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.831766913758204e-08,-4.3676847520770496e-08,-7.803975091276107e-08,5.599999999999999e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.9015749982693713e-08,-4.5355897343882714e-08,1.987648139002091e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.9015749982693713e-08,-4.5355897343882714e-08,-8.012351860997915e-08,5.7e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-1.9713830827805388e-08,-4.703494716699493e-08,1.7792713692802836e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-1.9713830827805388e-08,-4.703494716699493e-08,-8.220728630719723e-08,5.8e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.0411911672917062e-08,-4.871399699010715e-08,1.5708945995584763e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-2.0411911672917062e-08,-4.871399699010715e-08,-8.429105400441531e-08,5.899999999999999e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.1109992518028737e-08,-5.039304681321937e-08,1.3625178298366687e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-2.1109992518028737e-08,-5.039304681321937e-08,-8.637482170163339e-08,6e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.180807336314041e-08,4.792790336366841e-08,1.1541410601148612e-08,2.7656125886997487e-09,7,2.5369212201549383e-21,-2.180807336314041e-08,-5.2072096636331585e-08,-8.845858939885147e-08,6.1e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.2506154208252085e-08,4.624885354055619e-08,9.457642903930537e-09,2.7656125886997487e-09,7,2.5369212201549383e-21,-2.2506154208252085e-08,-5.37511464594438e-08,-9.054235709606955e-08,6.199999999999999e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.320423505336376e-08,4.4569803717443975e-08,7.373875206712462e-09,2.7656125886997487e-09,7,2.5369212201549383e-21,-2.320423505336376e-08,-5.543019628255602e-08,-9.262612479328763e-08,6.3e-10,-69.80808451116748,-167.904982311222,-208.37676972180748
-2.3902315898475434e-08,4.289075389433176e-08,5.290107509494387e-09,2.7656125886997487e-09,8,2.5369212201549383e-21,-2.3902315898475434e-08,-5.710924610566824e-08,-9.470989249050571e-08,6.4e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.3956612165213068e-08,3.9712270715899725e-08,1.6386591141805346e-09,4.841361253180466e-09,8,7.774263823108004e-21,-2.3956612165213068e-08,-6.028772928410026e-08,-9.836134088581957e-08,6.499999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.40109084319507e-08,3.653378753746769e-08,-2.0127892811333174e-09,4.841361253180466e-09,8,7.774263823108004e-21,-2.40109084319507e-08,-6.346621246253229e-08,-1.0201278928113343e-07,6.6e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4065204698688335e-08,3.335530435903566e-08,-5.664237676447169e-09,4.841361253180466e-09,8,7.774263823108004e-21,-2.4065204698688335e-08,-6.664469564096431e-08,-1.0566423767644729e-07,6.7e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4119500965425968e-08,3.017682118060363e-08,-9.315686071761021e-09,4.841361253180466e-09,8,7.774263823108004e-21,-2.4119500965425968e-08,-6.982317881939634e-08,-1.0931568607176114e-07,6.799999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.41737972321636e-08,2.6998338002171597e-08,-1.2967134467074874e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.41737972321636e-08,-7.300166199782837e-08,-1.12967134467075e-07,6.9e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
