pos_x,pos_y,pos_z,box_pos_x,box_pos_y,box_pos_z,vel_x,vel_y,vel_z,t,change_pos,energy,collisions
3.905365753370603e-09,-2.481805805754174e-09,-2.931175546226797e-08,3.905365753370603e-09,-2.481805805754174e-09,-2.931175546226797e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.5e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.00359599952424e-09,-1.5278645744805313e-09,-2.851432952364917e-08,4.00359599952424e-09,-1.5278645744805313e-09,-2.851432952364917e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.6e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.101826245677876e-09,-5.739233432068887e-10,-2.7716903585030372e-08,4.101826245677876e-09,-5.739233432068887e-10,-2.7716903585030372e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.6999999999999998e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.200056491831513e-09,3.80017888066754e-10,-2.6919477646411573e-08,4.200056491831513e-09,3.80017888066754e-10,-2.6919477646411573e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.8e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.29828673798515e-09,1.3339591193403967e-09,-2.6122051707792775e-08,4.29828673798515e-09,1.3339591193403967e-09,-2.6122051707792775e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.9e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.3965169841387864e-09,2.2879003506140394e-09,-2.5324625769173976e-08,4.3965169841387864e-09,2.2879003506140394e-09,-2.5324625769173976e-08,9.823024615363654,95.39412312736428,79.74259386187988,1.9999999999999998e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.494747230292423e-09,3.241841581887682e-09,-2.4527199830555178e-08,4.494747230292423e-09,3.241841581887682e-09,-2.4527199830555178e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.1e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.59297747644606e-09,4.195782813161325e-09,-2.372977389193638e-08,4.59297747644606e-09,4.195782813161325e-09,-2.372977389193638e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.2e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.6912077225996965e-09,5.149724044434967e-09,-2.293234795331758e-08,4.6912077225996965e-09,5.149724044434967e-09,-2.293234795331758e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.2999999999999998e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.789437968753333e-09,6.10366527570861e-09,-2.2134922014698782e-08,4.789437968753333e-09,6.10366527570861e-09,-2.2134922014698782e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.4e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.88766821490697e-09,7.057606506982253e-09,-2.1337496076079984e-08,4.88766821490697e-09,7.057606506982253e-09,-2.1337496076079984e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.4999999999999996e-10,1.2472133664956247e-09,5.159478505577267e-22,1
4.9858984610606065e-09,8.011547738255895e-09,-2.0540070137461185e-08,4.9858984610606065e-09,8.011547738255895e-09,-2.0540070137461185e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.6e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.084128707214243e-09,8.965488969529536e-09,-1.9742644198842386e-08,5.084128707214243e-09,8.965488969529536e-09,-1.9742644198842386e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.7e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.18235895336788e-09,9.919430200803178e-09,-1.8945218260223588e-08,5.18235895336788e-09,9.919430200803178e-09,-1.8945218260223588e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.7999999999999996e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.2805891995215166e-09,1.087337143207682e-08,-1.814779232160479e-08,5.2805891995215166e-09,1.087337143207682e-08,-1.814779232160479e-08,9.823024615363654,95.39412312736428,79.74259386187988,2.9e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.378819445675153e-09,1.1827312663350462e-08,-1.735036638298599e-08,5.378819445675153e-09,1.1827312663350462e-08,-1.735036638298599e-08,9.823024615363654,95.39412312736428,79.74259386187988,3e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.47704969182879e-09,1.2781253894624104e-08,-1.6552940444367192e-08,5.47704969182879e-09,1.2781253894624104e-08,-1.6552940444367192e-08,9.823024615363654,95.39412312736428,79.74259386187988,3.0999999999999996e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.575279937982427e-09,1.3735195125897746e-08,-1.5755514505748394e-08,5.575279937982427e-09,1.3735195125897746e-08,-1.5755514505748394e-08,9.823024615363654,95.39412312736428,79.74259386187988,3.2e-10,1.2472133664956247e-09,5.159478505577267e-22,1
5.673510184136063e-09,1.4689136357171388e-08,-1.4958088567129595e-08,5.673510184136063e-09,1.4689136357171388e-08,-1.4958088567129595e-08,259.64214399105475,-176.3292481642886,-200.1662911203273,3.3e-10,1.2472133664956247e-09,5.159478505577267e-22,2
8.26993162404661e-09,1.2925843875528501e-08,-1.6959751478332867e-08,8.26993162404661e-09,1.2925843875528501e-08,-1.6959751478332867e-08,259.64214399105475,-176.3292481642886,-200.1662911203273,3.3999999999999996e-10,3.72253395948677e-09,4.596228708976705e-21,2
1.0866353063957158e-08,1.1162551393885615e-08,-1.896141438953614e-08,1.0866353063957158e-08,1.1162551393885615e-08,-1.896141438953614e-08,259.64214399105475,-176.3292481642886,-200.1662911203273,3.5e-10,3.72253395948677e-09,4.596228708976705e-21,2
1.3462774503867705e-08,9.399258912242728e-09,-2.096307730073941e-08,1.3462774503867705e-08,9.399258912242728e-09,-2.096307730073941e-08,259.64214399105475,-176.3292481642886,-200.1662911203273,3.6e-10,3.72253395948677e-09,4.596228708976705e-21,2
1.6059195943778252e-08,7.635966430599842e-09,-2.2964740211942682e-08,1.6059195943778252e-08,7.635966430599842e-09,-2.2964740211942682e-08,259.64214399105475,-176.3292481642886,-200.1662911203273,3.6999999999999996e-10,3.72253395948677e-09,4.596228708976705e-21,2
1.8655617383688798e-08,5.872673948956956e-09,-2.4966403123145954e-08,1.8655617383688798e-08,5.872673948956956e-09,-2.4966403123145954e-08,-150.92988615404226,160.46708150410743,-271.3721030631875,3.8e-10,3.72253395948677e-09,4.596228708976705e-21,3
1.7146318522148374e-08,7.47734476399803e-09,-2.768012415377783e-08,1.7146318522148374e-08,7.47734476399803e-09,-2.768012415377783e-08,-150.92988615404226,160.46708150410743,-271.3721030631875,3.9e-10,3.4953159099265303e-09,4.0522586871080336e-21,3
1.563701966060795e-08,9.082015579039104e-09,-3.039384518440971e-08,1.563701966060795e-08,9.082015579039104e-09,-3.039384518440971e-08,-150.92988615404226,160.46708150410743,-271.3721030631875,3.9999999999999996e-10,3.4953159099265303e-09,4.0522586871080336e-21,3
1.4127720799067527e-08,1.0686686394080179e-08,-3.310756621504158e-08,1.4127720799067527e-08,1.0686686394080179e-08,-3.310756621504158e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.1e-10,3.4953159099265303e-09,4.0522586871080336e-21,4
1.1292427135443483e-08,1.1977078259436119e-08,-3.2843067572444443e-08,1.1292427135443483e-08,1.1977078259436119e-08,-3.2843067572444443e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.2e-10,3.1263334526405145e-09,3.241864731977727e-21,4
8.457133471819441e-09,1.3267470124792059e-08,-3.2578568929847304e-08,8.457133471819441e-09,1.3267470124792059e-08,-3.2578568929847304e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.2999999999999996e-10,3.1263334526405145e-09,3.241864731977727e-21,4
5.621839808195398e-09,1.4557861990147999e-08,-3.2314070287250164e-08,5.621839808195398e-09,1.4557861990147999e-08,-3.2314070287250164e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.4e-10,3.1263334526405145e-09,3.241864731977727e-21,4
2.7865461445713547e-09,1.584825385550394e-08,-3.2049571644653024e-08,2.7865461445713547e-09,1.584825385550394e-08,-3.2049571644653024e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.5e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-4.874751905268834e-11,1.713864572085988e-08,-3.1785073002055884e-08,-4.874751905268834e-11,1.713864572085988e-08,-3.1785073002055884e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.5999999999999996e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-2.8840411826767314e-09,1.842903758621582e-08,-3.1520574359458745e-08,-2.8840411826767314e-09,1.842903758621582e-08,-3.1520574359458745e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.699999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-5.7193348463007745e-09,1.971942945157176e-08,-3.1256075716861605e-08,-5.7193348463007745e-09,1.971942945157176e-08,-3.1256075716861605e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.8e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-8.554628509924818e-09,2.10098213169277e-08,-3.0991577074264465e-08,-8.554628509924818e-09,2.10098213169277e-08,-3.0991577074264465e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.9e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.1389922173548862e-08,2.230021318228364e-08,-3.0727078431667326e-08,-1.1389922173548862e-08,2.230021318228364e-08,-3.0727078431667326e-08,-283.52936636240435,129.039186535594,26.449864259713912,4.999999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.4225215837172904e-08,2.359060504763958e-08,-3.0462579789070186e-08,-1.4225215837172904e-08,2.359060504763958e-08,-3.0462579789070186e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.1e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.7060509500796946e-08,2.488099691299552e-08,-3.0198081146473046e-08,-1.7060509500796946e-08,2.488099691299552e-08,-3.0198081146473046e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.2e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.9895803164420988e-08,2.617138877835146e-08,-2.9933582503875906e-08,-1.9895803164420988e-08,2.617138877835146e-08,-2.9933582503875906e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.299999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-2.273109682804503e-08,2.74617806437074e-08,-2.9669083861278767e-08,-2.273109682804503e-08,2.74617806437074e-08,-2.9669083861278767e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.4e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-2.5566390491669073e-08,2.875217250906334e-08,-2.9404585218681627e-08,-2.5566390491669073e-08,2.875217250906334e-08,-2.9404585218681627e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.5e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-2.8401684155293115e-08,3.004256437441928e-08,-2.9140086576084487e-08,-2.8401684155293115e-08,3.004256437441928e-08,-2.9140086576084487e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.599999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-3.123697781891716e-08,3.133295623977522e-08,-2.8875587933487348e-08,-3.123697781891716e-08,3.133295623977522e-08,-2.8875587933487348e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.7e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-3.40722714825412e-08,3.262334810513116e-08,-2.8611089290890208e-08,-3.40722714825412e-08,3.262334810513116e-08,-2.8611089290890208e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.8e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-3.690756514616525e-08,3.39137399704871e-08,-2.8346590648293068e-08,-3.690756514616525e-08,3.39137399704871e-08,-2.8346590648293068e-08,-283.52936636240435,129.039186535594,26.449864259713912,5.899999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-3.9742858809789294e-08,3.520413183584304e-08,-2.808209200569593e-08,-3.9742858809789294e-08,3.520413183584304e-08,-2.808209200569593e-08,-283.52936636240435,129.039186535594,26.449864259713912,6e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-4.257815247341334e-08,3.649452370119898e-08,-2.781759336309879e-08,-4.257815247341334e-08,3.649452370119898e-08,-2.781759336309879e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.1e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-4.5413446137037385e-08,3.778491556655492e-08,-2.755309472050165e-08,-4.5413446137037385e-08,3.778491556655492e-08,-2.755309472050165e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.199999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-4.824873980066143e-08,3.907530743191086e-08,-2.728859607790451e-08,-4.824873980066143e-08,3.907530743191086e-08,-2.728859607790451e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.3e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-5.1084033464285476e-08,4.03656992972668e-08,-2.702409743530737e-08,-5.1084033464285476e-08,4.03656992972668e-08,-2.702409743530737e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.4e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-5.391932712790952e-08,4.165609116262274e-08,-2.675959879271023e-08,4.6080672872090474e-08,4.165609116262274e-08,-2.675959879271023e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.499999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-5.675462079153357e-08,4.294648302797868e-08,-2.649510015011309e-08,4.324537920846643e-08,4.294648302797868e-08,-2.649510015011309e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.6e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-5.958991445515761e-08,4.423687489333462e-08,-2.623060150751595e-08,4.041008554484238e-08,4.423687489333462e-08,-2.623060150751595e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.7e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-6.242520811878166e-08,4.552726675869056e-08,-2.596610286491881e-08,3.757479188121834e-08,4.552726675869056e-08,-2.596610286491881e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.799999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-6.52605017824057e-08,4.68176586240465e-08,-2.570160422232167e-08,3.473949821759429e-08,4.68176586240465e-08,-2.570160422232167e-08,-283.52936636240435,129.039186535594,26.449864259713912,6.9e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-6.809579544602975e-08,4.810805048940244e-08,-2.543710557972453e-08,3.1904204553970246e-08,4.810805048940244e-08,-2.543710557972453e-08,-283.52936636240435,129.039186535594,26.449864259713912,7e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-7.09310891096538e-08,4.939844235475838e-08,-2.517260693712739e-08,2.9068910890346204e-08,4.939844235475838e-08,-2.517260693712739e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.099999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-7.376638277327784e-08,5.068883422011432e-08,-2.4908108294530252e-08,2.623361722672216e-08,5.068883422011432e-08,-2.4908108294530252e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.2e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-7.660167643690189e-08,5.197922608547026e-08,-2.4643609651933112e-08,2.339832356309812e-08,1.979226085470263e-09,-2.4643609651933112e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.3e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-7.943697010052593e-08,5.32696179508262e-08,-2.4379111009335972e-08,2.0563029899474077e-08,3.269617950826203e-09,-2.4379111009335972e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.399999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-8.227226376414998e-08,5.456000981618214e-08,-2.4114612366738833e-08,1.7727736235850034e-08,4.560009816182143e-09,-2.4114612366738833e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.5e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-8.510755742777402e-08,5.585040168153808e-08,-2.3850113724141693e-08,1.4892442572225992e-08,5.850401681538083e-09,-2.3850113724141693e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.6e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-8.794285109139807e-08,5.714079354689402e-08,-2.3585615081544553e-08,1.205714890860195e-08,7.140793546894023e-09,-2.3585615081544553e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.699999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-9.077814475502211e-08,5.843118541224996e-08,-2.3321116438947414e-08,9.221855244977908e-09,8.431185412249963e-09,-2.3321116438947414e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.8e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-9.361343841864616e-08,5.97215772776059e-08,-2.3056617796350274e-08,6.386561581353865e-09,9.721577277605903e-09,-2.3056617796350274e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.9e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-9.64487320822702e-08,6.101196914296183e-08,-2.2792119153753134e-08,3.5512679177298215e-09,1.1011969142961843e-08,-2.2792119153753134e-08,-283.52936636240435,129.039186535594,26.449864259713912,7.999999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-9.928402574589425e-08,6.230236100831777e-08,-2.2527620511155994e-08,7.159742541057785e-10,1.2302361008317783e-08,-2.2527620511155994e-08,-283.52936636240435,129.039186535594,26.449864259713912,8.1e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.021193194095183e-07,6.35927528736737e-08,-2.2263121868558855e-08,-2.1193194095182646e-09,1.3592752873673723e-08,-2.2263121868558855e-08,-283.52936636240435,129.039186535594,26.449864259713912,8.2e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.0495461307314234e-07,6.488314473902963e-08,-2.1998623225961715e-08,-4.954613073142308e-09,1.4883144739029663e-08,-2.1998623225961715e-08,-283.52936636240435,129.039186535594,26.449864259713912,8.299999999999999e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.0778990673676639e-07,6.617353660438557e-08,-2.1734124583364575e-08,-7.78990673676635e-09,1.6173536604385603e-08,-2.1734124583364575e-08,-283.52936636240435,129.039186535594,26.449864259713912,8.4e-10,3.1263334526405145e-09,3.241864731977727e-21,4
-1.1062520040039043e-07,6.74639284697415e-08,-2.1469625940767436e-08,-1.0625200400390395e-08,1.7463928469741543e-08,-2.1469625940767436e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,8.5e-10,3.1263334526405145e-09,3.241864731977727e-21,5
-1.1390172031622109e-07,6.588618648941503e-08,-1.9551377568284743e-08,-1.3901720316221046e-08,1.588618648941507e-08,-1.9551377568284743e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,8.599999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.1717824023205175e-07,6.430844450908855e-08,-1.763312919580205e-08,-1.7178240232051697e-08,1.43084445090886e-08,-1.763312919580205e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,8.7e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.204547601478824e-07,6.273070252876208e-08,-1.5714880823319357e-08,-2.0454760147882347e-08,1.2730702528762128e-08,-1.5714880823319357e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,8.8e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.2373128006371305e-07,6.11529605484356e-08,-1.3796632450836664e-08,-2.3731280063712997e-08,1.1152960548435656e-08,-1.3796632450836664e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,8.899999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.270077999795437e-07,5.957521856810913e-08,-1.1878384078353971e-08,-2.7007799979543647e-08,9.575218568109185e-09,-1.1878384078353971e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,9e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.3028431989537433e-07,5.7997476587782664e-08,-9.960135705871278e-09,-3.0284319895374296e-08,7.997476587782713e-09,-9.960135705871278e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.1e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.3356083981120497e-07,5.6419734607456196e-08,-8.041887333388585e-09,-3.3560839811204946e-08,6.419734607456242e-09,-8.041887333388585e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.199999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.3683735972703562e-07,5.484199262712973e-08,-6.123638960905893e-09,-3.6837359727035596e-08,4.841992627129771e-09,-6.123638960905893e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.3e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.4011387964286626e-07,5.326425064680326e-08,-4.205390588423201e-09,-4.0113879642866245e-08,3.2642506468033e-09,-4.205390588423201e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.399999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.433903995586969e-07,5.168650866647679e-08,-2.287142215940509e-09,-4.3390399558696895e-08,1.686508666476829e-09,-2.287142215940509e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.5e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.4666691947452755e-07,5.010876668615032e-08,-3.688938434578169e-10,-4.6666919474527545e-08,1.0876668615035785e-10,-3.688938434578169e-10,-327.6519915830651,-157.77419803264712,191.8248372482692,9.6e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.499434393903582e-07,4.8531024705823854e-08,1.5493545290248752e-09,-4.9943439390358195e-08,-1.4689752941761133e-09,1.5493545290248752e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.7e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.5321995930618883e-07,4.6953282725497385e-08,3.4676029015075673e-09,-5.3219959306188844e-08,-3.0467172745025844e-09,3.4676029015075673e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.8e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.5649647922201948e-07,4.537554074517092e-08,5.385851273990259e-09,4.35035207779805e-08,-4.624459254829055e-09,5.385851273990259e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.899999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.5977299913785012e-07,4.379779876484445e-08,7.3040996464729514e-09,4.022700086214985e-08,-6.202201235155526e-09,7.3040996464729514e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,9.999999999999999e-10,4.111511806361729e-09,5.606958965698401e-21,5
-1.6304951905368076e-07,4.222005678451798e-08,9.222348018955644e-09,3.69504809463192e-08,-7.779943215481998e-09,9.222348018955644e-09,-327.6519915830651,-157.77419803264712,191.8248372482692,1.01e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.663260389695114e-07,4.064231480419151e-08,1.1140596391438337e-08,3.367396103048855e-08,-9.35768519580847e-09,1.1140596391438337e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.02e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.6960255888534205e-07,3.906457282386504e-08,1.305884476392103e-08,3.03974411146579e-08,-1.0935427176134942e-08,1.305884476392103e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.03e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.728790788011727e-07,3.7486830843538575e-08,1.4977093136403723e-08,2.7120921198827253e-08,-1.2513169156461413e-08,1.4977093136403723e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.04e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.7615559871700333e-07,3.5909088863212106e-08,1.6895341508886416e-08,2.3844401282996603e-08,-1.4090911136787885e-08,1.6895341508886416e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.0499999999999999e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.7943211863283398e-07,3.433134688288564e-08,1.881358988136911e-08,2.0567881367165954e-08,-1.5668653117114357e-08,1.881358988136911e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.0599999999999999e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.8270863854866462e-07,3.275360490255917e-08,2.0731838253851802e-08,1.7291361451335304e-08,-1.724639509744083e-08,2.0731838253851802e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.07e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.8598515846449526e-07,3.11758629222327e-08,2.2650086626334495e-08,1.4014841535504652e-08,-1.88241370777673e-08,2.2650086626334495e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.08e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.892616783803259e-07,2.959812094190623e-08,2.4568334998817188e-08,1.0738321619674001e-08,-2.0401879058093772e-08,2.4568334998817188e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.09e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.9253819829615655e-07,2.8020378961579757e-08,2.648658337129988e-08,7.46180170384335e-09,-2.1979621038420244e-08,2.648658337129988e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.1e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.958147182119872e-07,2.6442636981253286e-08,2.8404831743782573e-08,4.185281788012698e-09,-2.3557363018746716e-08,2.8404831743782573e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.1099999999999999e-09,4.111511806361729e-09,5.606958965698401e-21,5
-1.9909123812781784e-07,2.4864895000926814e-08,3.032308011626526e-08,9.087618721820474e-10,-2.5135104999073187e-08,3.032308011626526e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.1199999999999999e-09,4.111511806361729e-09,5.606958965698401e-21,5
-2.0236775804364848e-07,2.3287153020600342e-08,3.224132848874795e-08,-2.3677580436486036e-09,-2.671284697939966e-08,3.224132848874795e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.13e-09,4.111511806361729e-09,5.606958965698401e-21,5
-2.0564427795947912e-07,2.170941104027387e-08,3.415957686123064e-08,-5.644277959479254e-09,-2.829058895972613e-08,3.415957686123064e-08,-327.6519915830651,-157.77419803264712,191.8248372482692,1.14e-09,4.111511806361729e-09,5.606958965698401e-21,5
-2.0892079787530977e-07,2.01316690599474e-08,3.607782523371333e-08,-8.920797875309905e-09,-2.98683309400526e-08,3.607782523371333e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.15e-09,4.111511806361729e-09,5.606958965698401e-21,6
-2.086777292676275e-07,1.870445842200545e-08,3.8141958247021514e-08,-8.677729267627651e-09,-3.129554157799455e-08,3.8141958247021514e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.16e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0843466065994524e-07,1.72772477840635e-08,4.0206091260329695e-08,-8.434660659945397e-09,-3.27227522159365e-08,4.0206091260329695e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.1699999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0819159205226298e-07,1.5850037146121553e-08,4.227022427363788e-08,-8.191592052263143e-09,-3.414996285387845e-08,4.227022427363788e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.1799999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0794852344458072e-07,1.4422826508179604e-08,4.433435728694606e-08,-7.948523444580888e-09,-3.55771734918204e-08,4.433435728694606e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.19e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0770545483689846e-07,1.2995615870237655e-08,4.639849030025424e-08,-7.705454836898634e-09,-3.7004384129762346e-08,4.639849030025424e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.2e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.074623862292162e-07,1.1568405232295707e-08,4.846262331356242e-08,-7.46238622921638e-09,-3.8431594767704294e-08,4.846262331356242e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.21e-09,2.521241291452281e-09,2.108400529651055e-21,6
