box_pos_x,box_pos_y,box_pos_z,change_pos,collisions,energy,pos_x,pos_y,pos_z,t,vel_x,vel_y,vel_z
2.1724114201896086e-08,7.049902332949925e-09,5.029436452154795e-09,3.12238752190351e-09,2,3.233686397193863e-21,2.1724114201896086e-08,7.049902332949925e-09,5.029436452154795e-09,1.3999999999999998e-10,109.25216510619067,133.99939281407953,260.0022413642911
2.2816635852957994e-08,8.38989626109072e-09,7.629458865797705e-09,3.12238752190351e-09,2,3.233686397193863e-21,2.2816635852957994e-08,8.38989626109072e-09,7.629458865797705e-09,1.5e-10,109.25216510619067,133.99939281407953,260.0022413642911
2.39091575040199e-08,9.729890189231516e-09,1.0229481279440616e-08,3.12238752190351e-09,3,3.233686397193863e-21,2.39091575040199e-08,9.729890189231516e-09,1.0229481279440616e-08,1.6e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
2.0567531964118912e-08,1.1104135593945228e-08,7.694801390803085e-09,4.413571549115171e-09,3,6.461072839984717e-21,2.0567531964118912e-08,1.1104135593945228e-08,7.694801390803085e-09,1.6999999999999998e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
1.7225906424217924e-08,1.247838099865894e-08,5.160121502165554e-09,4.413571549115171e-09,3,6.461072839984717e-21,1.7225906424217924e-08,1.247838099865894e-08,5.160121502165554e-09,1.8e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
1.3884280884316936e-08,1.3852626403372652e-08,2.6254416135280237e-09,4.413571549115171e-09,3,6.461072839984717e-21,1.3884280884316936e-08,1.3852626403372652e-08,2.6254416135280237e-09,1.9e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
1.0542655344415948e-08,1.5226871808086366e-08,9.076172489049322e-11,4.413571549115171e-09,3,6.461072839984717e-21,1.0542655344415948e-08,1.5226871808086366e-08,9.076172489049322e-11,1.9999999999999998e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
7.201029804514959e-09,1.660111721280008e-08,-2.4439181637470372e-09,4.413571549115171e-09,3,6.461072839984717e-21,7.201029804514959e-09,1.660111721280008e-08,-2.4439181637470372e-09,2.1e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
3.859404264613971e-09,1.7975362617513793e-08,-4.978598052384568e-09,4.413571549115171e-09,3,6.461072839984717e-21,3.859404264613971e-09,1.7975362617513793e-08,-4.978598052384568e-09,2.2e-10,-334.16255399009884,137.42454047137122,-253.46798886375305
5.177787247129826e-10,1.9349608022227506e-08,-7.513277941022099e-09,4.413571549115171e-09,4,6.461072839984717e-21,5.177787247129826e-10,1.9349608022227506e-08,-7.513277941022099e-09,2.2999999999999998e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-3.217465629828888e-10,1.5980979830047964e-08,-1.075286937487848e-08,4.748411446383232e-09,4,7.47861163384255e-21,-3.217465629828888e-10,1.5980979830047964e-08,-1.075286937487848e-08,2.4e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-1.1612718506787602e-09,1.2612351637868421e-08,-1.3992460808734862e-08,4.748411446383232e-09,4,7.47861163384255e-21,-1.1612718506787602e-09,1.2612351637868421e-08,-1.3992460808734862e-08,2.4999999999999996e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-2.0007971383746315e-09,9.243723445688879e-09,-1.7232052242591244e-08,4.748411446383232e-09,4,7.47861163384255e-21,-2.0007971383746315e-09,9.243723445688879e-09,-1.7232052242591244e-08,2.6e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-2.840322426070503e-09,5.875095253509336e-09,-2.0471643676447627e-08,4.748411446383232e-09,4,7.47861163384255e-21,-2.840322426070503e-09,5.875095253509336e-09,-2.0471643676447627e-08,2.7e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-3.679847713766375e-09,2.5064670613297934e-09,-2.371123511030401e-08,4.748411446383232e-09,4,7.47861163384255e-21,-3.679847713766375e-09,2.5064670613297934e-09,-2.371123511030401e-08,2.7999999999999996e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-4.5193730014622465e-09,-8.621611308497495e-10,-2.6950826544160394e-08,4.748411446383232e-09,4,7.47861163384255e-21,-4.5193730014622465e-09,-8.621611308497495e-10,-2.6950826544160394e-08,2.9e-10,-83.95252876958715,-336.8628192179543,-323.9591433856382
-5.358898289158118e-09,-4.230789323029293e-09,-3.019041797801678e-08,4.748411446383232e-09,5,7.47861163384255e-21,-5.358898289158118e-09,-4.230789323029293e-09,-3.019041797801678e-08,3e-10,-291.1923634462787,578.043066741263,265.12843580085183
-8.270821923620905e-09,1.5496413443833374e-09,-2.753913362000826e-08,6.99442540175589e-09,5,1.6226631723021286e-20,-8.270821923620905e-09,1.5496413443833374e-09,-2.753913362000826e-08,3.0999999999999996e-10,-291.1923634462787,578.043066741263,265.12843580085183
-1.1182745558083691e-08,7.330072011795968e-09,-2.4887849261999744e-08,6.99442540175589e-09,5,1.6226631723021286e-20,-1.1182745558083691e-08,7.330072011795968e-09,-2.4887849261999744e-08,3.2e-10,-291.1923634462787,578.043066741263,265.12843580085183
-1.4094669192546478e-08,1.3110502679208598e-08,-2.2236564903991227e-08,6.99442540175589e-09,5,1.6226631723021286e-20,-1.4094669192546478e-08,1.3110502679208598e-08,-2.2236564903991227e-08,3.3e-10,-291.1923634462787,578.043066741263,265.12843580085183
-1.7006592827009264e-08,1.889093334662123e-08,-1.958528054598271e-08,6.99442540175589e-09,6,1.6226631723021286e-20,-1.7006592827009264e-08,1.889093334662123e-08,-1.958528054598271e-08,3.3999999999999996e-10,444.4460656509816,136.7703889758692,-290.8646082480399
-1.2562132170499448e-08,2.0258637236379923e-08,-2.249392662846311e-08,5.484894391914331e-09,6,9.97839827433268e-21,-1.2562132170499448e-08,2.0258637236379923e-08,-2.249392662846311e-08,3.5e-10,444.4460656509816,136.7703889758692,-290.8646082480399
-8.117671513989632e-09,2.1626341126138615e-08,-2.5402572710943507e-08,5.484894391914331e-09,6,9.97839827433268e-21,-8.117671513989632e-09,2.1626341126138615e-08,-2.5402572710943507e-08,3.6e-10,444.4460656509816,136.7703889758692,-290.8646082480399
-3.6732108574798165e-09,2.2994045015897308e-08,-2.8311218793423906e-08,5.484894391914331e-09,6,9.97839827433268e-21,-3.6732108574798165e-09,2.2994045015897308e-08,-2.8311218793423906e-08,3.6999999999999996e-10,444.4460656509816,136.7703889758692,-290.8646082480399
7.712497990299994e-10,2.4361748905656e-08,-3.1219864875904304e-08,5.484894391914331e-09,6,9.97839827433268e-21,7.712497990299994e-10,2.4361748905656e-08,-3.1219864875904304e-08,3.8e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.215710455539815e-09,2.5729452795414693e-08,-3.41285109583847e-08,5.484894391914331e-09,6,9.97839827433268e-21,5.215710455539815e-09,2.5729452795414693e-08,-3.41285109583847e-08,3.9e-10,444.4460656509816,136.7703889758692,-290.8646082480399
9.660171112049631e-09,2.7097156685173386e-08,-3.70371570408651e-08,5.484894391914331e-09,6,9.97839827433268e-21,9.660171112049631e-09,2.7097156685173386e-08,-3.70371570408651e-08,3.9999999999999996e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.4104631768559447e-08,2.846486057493208e-08,-3.99458031233455e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.4104631768559447e-08,2.846486057493208e-08,-3.99458031233455e-08,4.1e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.8549092425069263e-08,2.983256446469077e-08,-4.28544492058259e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.8549092425069263e-08,2.983256446469077e-08,-4.28544492058259e-08,4.2e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.299355308157908e-08,3.120026835444946e-08,-4.5763095288306296e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.299355308157908e-08,3.120026835444946e-08,-4.5763095288306296e-08,4.2999999999999996e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.7438013738088898e-08,3.256797224420815e-08,-4.8671741370786695e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.7438013738088898e-08,3.256797224420815e-08,-4.8671741370786695e-08,4.4e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.1882474394598715e-08,3.393567613396684e-08,-5.1580387453267093e-08,5.484894391914331e-09,6,9.97839827433268e-21,3.1882474394598715e-08,3.393567613396684e-08,-5.1580387453267093e-08,4.5e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.632693505110853e-08,3.530338002372553e-08,4.5510966464252504e-08,5.484894391914331e-09,6,9.97839827433268e-21,3.632693505110853e-08,3.530338002372553e-08,-5.448903353574749e-08,4.5999999999999996e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.077139570761835e-08,3.667108391348422e-08,4.2602320381772105e-08,5.484894391914331e-09,6,9.97839827433268e-21,4.077139570761835e-08,3.667108391348422e-08,-5.739767961822789e-08,4.699999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.521585636412817e-08,3.803878780324291e-08,3.969367429929171e-08,5.484894391914331e-09,6,9.97839827433268e-21,4.521585636412817e-08,3.803878780324291e-08,-6.03063257007083e-08,4.8e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.9660317020637985e-08,3.94064916930016e-08,3.678502821681131e-08,5.484894391914331e-09,6,9.97839827433268e-21,4.9660317020637985e-08,3.94064916930016e-08,-6.321497178318869e-08,4.9e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.41047776771478e-08,4.0774195582760287e-08,3.387638213433091e-08,5.484894391914331e-09,6,9.97839827433268e-21,5.41047776771478e-08,4.0774195582760287e-08,-6.612361786566908e-08,4.999999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
8.549238333657621e-09,4.2141899472518976e-08,3.096773605185051e-08,5.484894391914331e-09,6,9.97839827433268e-21,5.854923833365762e-08,4.2141899472518976e-08,-6.903226394814947e-08,5.1e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.2993698990167437e-08,4.3509603362277665e-08,2.8059089969370113e-08,5.484894391914331e-09,6,9.97839827433268e-21,6.299369899016744e-08,4.3509603362277665e-08,-7.194091003062986e-08,5.2e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.743815964667725e-08,4.4877307252036355e-08,2.5150443886889714e-08,5.484894391914331e-09,6,9.97839827433268e-21,6.743815964667725e-08,4.4877307252036355e-08,-7.484955611311025e-08,5.299999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.188262030318707e-08,4.6245011141795044e-08,2.2241797804409316e-08,5.484894391914331e-09,6,9.97839827433268e-21,7.188262030318706e-08,4.6245011141795044e-08,-7.775820219559065e-08,5.4e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.6327080959696886e-08,4.7612715031553734e-08,1.9333151721928918e-08,5.484894391914331e-09,6,9.97839827433268e-21,7.632708095969687e-08,4.7612715031553734e-08,-8.066684827807104e-08,5.5e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.0771541616206704e-08,4.898041892131242e-08,1.642450563944852e-08,5.484894391914331e-09,6,9.97839827433268e-21,8.077154161620668e-08,4.898041892131242e-08,-8.357549436055143e-08,5.599999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.521600227271652e-08,5.034812281107111e-08,1.351585955696812e-08,5.484894391914331e-09,6,9.97839827433268e-21,8.521600227271649e-08,5.034812281107111e-08,-8.648414044303182e-08,5.7e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.966046292922634e-08,1.7158267008298065e-09,1.0607213474487722e-08,5.484894391914331e-09,6,9.97839827433268e-21,8.96604629292263e-08,5.17158267008298e-08,-8.939278652551221e-08,5.8e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.4104923585736156e-08,3.0835305905884984e-09,7.698567392007324e-09,5.484894391914331e-09,6,9.97839827433268e-21,9.410492358573611e-08,5.308353059058849e-08,-9.23014326079926e-08,5.899999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.8549384242245974e-08,4.45123448034719e-09,4.789921309526925e-09,5.484894391914331e-09,6,9.97839827433268e-21,9.854938424224593e-08,5.445123448034718e-08,-9.5210078690473e-08,6e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.299384489875579e-08,5.818938370105882e-09,1.881275227046527e-09,5.484894391914331e-09,6,9.97839827433268e-21,1.0299384489875574e-07,5.581893837010587e-08,-9.811872477295339e-08,6.1e-10,444.4460656509816,136.7703889758692,-290.8646082480399
7.438305555265609e-09,7.186642259864574e-09,-1.0273708554338717e-09,5.484894391914331e-09,6,9.97839827433268e-21,1.0743830555526555e-07,5.718664225986456e-08,-1.0102737085543378e-07,6.199999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.1882766211775425e-08,8.554346149623266e-09,-3.93601693791427e-09,5.484894391914331e-09,6,9.97839827433268e-21,1.1188276621177536e-07,5.855434614962325e-08,-1.0393601693791417e-07,6.3e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.632722686828524e-08,9.922050039381957e-09,-6.8446630203946686e-09,5.484894391914331e-09,6,9.97839827433268e-21,1.1632722686828517e-07,5.992205003938194e-08,-1.0684466302039456e-07,6.4e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.0771687524795057e-08,1.128975392914065e-08,-9.753309102875067e-09,5.484894391914331e-09,6,9.97839827433268e-21,1.2077168752479498e-07,6.128975392914063e-08,-1.0975330910287496e-07,6.499999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.5216148181304874e-08,1.2657457818899342e-08,-1.2661955185355465e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.252161481813048e-07,6.265745781889932e-08,-1.1266195518535535e-07,6.6e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.9660608837814692e-08,1.4025161708658035e-08,-1.5570601267835864e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.296606088378146e-07,6.402516170865801e-08,-1.1557060126783574e-07,6.7e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.410506949432451e-08,1.5392865598416728e-08,-1.8479247350316262e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.341050694943244e-07,6.53928655984167e-08,-1.1847924735031613e-07,6.799999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.854953015083433e-08,1.676056948817542e-08,-2.138789343279666e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.3854953015083422e-07,6.676056948817539e-08,-1.2138789343279652e-07,6.9e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.2993990807344144e-08,1.8128273377934113e-08,-2.429653951527706e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.4299399080734403e-07,6.812827337793408e-08,-1.2429653951527692e-07,7e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.743845146385396e-08,1.9495977267692806e-08,-2.7205185597757458e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.4743845146385384e-07,6.949597726769277e-08,-1.272051855977573e-07,7.099999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.188291212036378e-08,2.08636811574515e-08,-3.0113831680237856e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.5188291212036366e-07,7.086368115745146e-08,-1.301138316802377e-07,7.2e-10,444.4460656509816,136.7703889758692,-290.8646082480399
6.3273727768735975e-09,2.223138504721019e-08,-3.3022477762718255e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.5632737277687347e-07,7.223138504721015e-08,-1.330224777627181e-07,7.3e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.0771833433383413e-08,2.3599088936968884e-08,-3.593112384519865e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.6077183343338328e-07,7.359908893696884e-08,-1.3593112384519848e-07,7.399999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.5216294089893228e-08,2.4966792826727577e-08,-3.883976992767905e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.652162940898931e-07,7.496679282672753e-08,-1.3883976992767888e-07,7.5e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.9660754746403045e-08,2.633449671648627e-08,-4.174841601015945e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.696607547464029e-07,7.633449671648622e-08,-1.4174841601015927e-07,7.6e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.4105215402912863e-08,2.7702200606244962e-08,-4.465706209263985e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.741052154029127e-07,7.770220060624491e-08,-1.4465706209263966e-07,7.699999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.854967605942268e-08,2.9069904496003655e-08,-4.756570817512025e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.7854967605942252e-07,7.90699044960036e-08,-1.4756570817512005e-07,7.8e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.29941367159325e-08,3.043760838576235e-08,-5.0474354257600645e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.8299413671593233e-07,8.043760838576229e-08,-1.5047435425760044e-07,7.9e-10,444.4460656509816,136.7703889758692,-290.8646082480399
3.7438597372442315e-08,3.180531227552104e-08,4.661699965991895e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.8743859737244214e-07,8.180531227552098e-08,-1.5338300034008083e-07,7.999999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.188305802895213e-08,3.3173016165279726e-08,4.370835357743855e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.9188305802895195e-07,8.317301616527966e-08,-1.5629164642256123e-07,8.1e-10,444.4460656509816,136.7703889758692,-290.8646082480399
4.632751868546195e-08,3.4540720055038416e-08,4.0799707494958155e-08,5.484894391914331e-09,6,9.97839827433268e-21,1.9632751868546176e-07,8.454072005503835e-08,-1.5920029250504162e-07,8.2e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.077197934197177e-08,3.5908423944797105e-08,3.7891061412477756e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.0077197934197158e-07,8.590842394479704e-08,-1.62108938587522e-07,8.299999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
5.216439998481586e-09,3.7276127834555794e-08,3.498241532999736e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.0521643999848139e-07,8.727612783455573e-08,-1.650175846700024e-07,8.4e-10,444.4460656509816,136.7703889758692,-290.8646082480399
9.660900654991402e-09,3.8643831724314484e-08,3.207376924751696e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.096609006549912e-07,8.864383172431442e-08,-1.679262307524828e-07,8.5e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.4105361311501217e-08,4.001153561407317e-08,2.916512316503656e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.14105361311501e-07,9.001153561407311e-08,-1.7083487683496319e-07,8.599999999999999e-10,444.4460656509816,136.7703889758692,-290.8646082480399
1.8549821968011033e-08,4.137923950383186e-08,2.6256477082556162e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.1854982196801082e-07,9.13792395038318e-08,-1.7374352291744358e-07,8.7e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.299428262452085e-08,4.274694339359055e-08,2.3347831000075764e-08,5.484894391914331e-09,6,9.97839827433268e-21,2.2299428262452063e-07,9.274694339359049e-08,-1.7665216899992397e-07,8.8e-10,444.4460656509816,136.7703889758692,-290.8646082480399
2.7438743281030668e-08,4.411464728334924e-08,2.0439184917595365e-08,5.484894391914331e-09,7,9.97839827433268e-21,2.2743874328103044e-07,9.411464728334918e-08,-1.7956081508240436e-07,8.899999999999999e-10,145.2359225513974,181.04771816676202,43.04926034367998
2.889110250654464e-08,4.592512446501686e-08,2.0869677521032165e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.2889110250654442e-07,9.59251244650168e-08,-1.7913032247896756e-07,9e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.0343461732058615e-08,4.773560164668448e-08,2.1300170124468964e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.303434617320584e-07,9.773560164668441e-08,-1.7869982987553076e-07,9.1e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.179582095757259e-08,4.95460788283521e-08,2.1730662727905763e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.317958209575724e-07,9.954607882835202e-08,-1.7826933727209395e-07,9.199999999999999e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.324818018308657e-08,5.1356556010019723e-08,2.2161155331342562e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.3324818018308637e-07,1.0135655601001964e-07,-1.7783884466865715e-07,9.3e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.4700539408600544e-08,3.1670331916873458e-09,2.259164793477936e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.3470053940860036e-07,1.0316703319168725e-07,-1.7740835206522035e-07,9.399999999999999e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.615289863411452e-08,4.977510373354966e-09,2.302214053821616e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.3615289863411434e-07,1.0497751037335486e-07,-1.7697785946178355e-07,9.5e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.7605257859628497e-08,6.7879875550225856e-09,2.345263314165296e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.3760525785962832e-07,1.0678798755502248e-07,-1.7654736685834674e-07,9.6e-10,145.2359225513974,181.04771816676202,43.04926034367998
3.905761708514247e-08,8.598464736690206e-09,2.388312574508976e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.390576170851423e-07,1.0859846473669009e-07,-1.7611687425490994e-07,9.7e-10,145.2359225513974,181.04771816676202,43.04926034367998
4.050997631065645e-08,1.0408941918357827e-08,2.4313618348526558e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.4050997631065626e-07,1.104089419183577e-07,-1.7568638165147314e-07,9.8e-10,145.2359225513974,181.04771816676202,43.04926034367998
4.1962335536170426e-08,1.2219419100025447e-08,2.4744110951963357e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.4196233553617024e-07,1.1221941910002532e-07,-1.7525588904803634e-07,9.899999999999999e-10,145.2359225513974,181.04771816676202,43.04926034367998
4.34146947616844e-08,1.4029896281693068e-08,2.5174603555400157e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.4341469476168423e-07,1.1402989628169293e-07,-1.7482539644459953e-07,9.999999999999999e-10,145.2359225513974,181.04771816676202,43.04926034367998
4.486705398719838e-08,1.5840373463360686e-08,2.5605096158836956e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.448670539871982e-07,1.1584037346336055e-07,-1.7439490384116273e-07,1.01e-09,145.2359225513974,181.04771816676202,43.04926034367998
4.6319413212712355e-08,1.7650850645028307e-08,2.6035588762273755e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.463194132127122e-07,1.1765085064502816e-07,-1.7396441123772593e-07,1.02e-09,145.2359225513974,181.04771816676202,43.04926034367998
4.777177243822633e-08,1.9461327826695927e-08,2.6466081365710554e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.477717724382262e-07,1.1946132782669577e-07,-1.7353391863428913e-07,1.03e-09,145.2359225513974,181.04771816676202,43.04926034367998
4.922413166374031e-08,2.1271805008363548e-08,2.6896573969147353e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.4922413166374016e-07,1.212718050083634e-07,-1.7310342603085232e-07,1.04e-09,145.2359225513974,181.04771816676202,43.04926034367998
5.0676490889254285e-08,2.308228219003117e-08,2.7327066572584153e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.5067649088925414e-07,1.2308228219003103e-07,-1.7267293342741552e-07,1.0499999999999999e-09,145.2359225513974,181.04771816676202,43.04926034367998
2.1288501147682607e-09,2.489275937169879e-08,2.7757559176020952e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.521288501147681e-07,1.2489275937169866e-07,-1.7224244082397872e-07,1.0599999999999999e-09,145.2359225513974,181.04771816676202,43.04926034367998
3.5812093402822347e-09,2.670323655336641e-08,2.818805177945775e-08,2.3606140783466646e-09,7,1.8483077311237192e-21,2.535812093402821e-07,1.2670323655336628e-07,-1.7181194822054192e-07,1.07e-09,145.2359225513974,181.04771816676202,43.04926034367998
